time,device_id,bus_voltage_V,current_mA,electrode_V,soil_humidity_V,target_current_mA
2026-06-01 04:16:07.885267+00:00,001,6.15,123.53,2.443,0.826,125.0
2026-06-01 04:16:12.903075+00:00,001,6.17,124.17,2.408,0.825,125.0
2026-06-01 04:16:17.915395+00:00,001,6.14,123.32,2.406,0.825,125.0
2026-06-01 04:16:22.922817+00:00,001,6.22,125.87,2.429,0.826,125.0
2026-06-01 04:16:27.925532+00:00,001,6.24,126.3,2.429,0.824,125.0
2026-06-01 04:16:32.925277+00:00,001,6.17,124.17,2.393,0.822,125.0
2026-06-01 04:16:37.926999+00:00,001,6.14,123.53,2.395,0.825,125.0
2026-06-01 04:16:42.942274+00:00,001,6.18,124.38,2.393,0.826,125.0
2026-06-01 04:16:47.949086+00:00,001,6.21,125.45,2.425,0.826,125.0
2026-06-01 04:16:52.966309+00:00,001,6.3,128.22,2.428,0.827,125.0
2026-06-01 04:16:57.974548+00:00,001,6.22,125.87,2.392,0.824,125.0
2026-06-01 04:17:02.984323+00:00,001,6.19,125.02,2.431,0.826,125.0
2026-06-01 04:17:08.036813+00:00,001,6.29,128.0,2.398,0.827,125.0
2026-06-01 04:17:13.015928+00:00,001,6.14,123.32,2.433,0.824,125.0
2026-06-01 04:17:18.016701+00:00,001,6.14,123.1,2.393,0.828,125.0
2026-06-01 04:17:23.029350+00:00,001,6.29,128.0,2.395,0.827,125.0
2026-06-01 04:17:28.026620+00:00,001,6.3,128.22,2.432,0.827,125.0
2026-06-01 04:17:33.027783+00:00,001,6.16,123.96,2.394,0.826,125.0
2026-06-01 04:17:38.031852+00:00,001,6.29,128.0,2.392,0.826,125.0
2026-06-01 04:17:43.039019+00:00,001,6.14,123.32,2.429,0.826,125.0
2026-06-01 04:17:48.050542+00:00,001,6.29,128.0,2.393,0.825,125.0
2026-06-01 04:17:53.053462+00:00,001,6.29,128.0,2.435,0.825,125.0
2026-06-01 04:17:58.061542+00:00,001,6.14,123.32,2.432,0.826,125.0
2026-06-01 04:18:03.067987+00:00,001,6.16,123.96,2.391,0.825,125.0
2026-06-01 04:18:08.065257+00:00,001,6.18,124.6,2.432,0.826,125.0
2026-06-01 04:18:13.081923+00:00,001,6.14,123.32,2.395,0.825,125.0
2026-06-01 04:18:18.088101+00:00,001,6.14,123.32,2.43,0.825,125.0
2026-06-01 04:18:23.099760+00:00,001,6.14,123.1,2.428,0.829,125.0
2026-06-01 04:18:28.101238+00:00,001,6.14,123.32,2.391,0.825,125.0
2026-06-01 04:18:33.118087+00:00,001,6.14,123.32,2.388,0.826,125.0
2026-06-01 04:18:38.131673+00:00,001,6.14,123.1,2.391,0.825,125.0
2026-06-01 04:18:43.141568+00:00,001,6.19,124.81,2.393,0.826,125.0
2026-06-01 04:18:48.152954+00:00,001,6.21,125.45,2.424,0.826,125.0
2026-06-01 04:18:53.175963+00:00,001,6.17,124.17,2.426,0.827,125.0
2026-06-01 04:18:58.171110+00:00,001,6.19,125.02,2.44,0.825,125.0
2026-06-01 04:19:03.179355+00:00,001,6.16,123.74,2.431,0.827,125.0
2026-06-01 04:19:08.174034+00:00,001,6.14,123.32,2.393,0.827,125.0
2026-06-01 04:19:13.185356+00:00,001,6.14,123.1,2.39,0.827,125.0
2026-06-01 04:19:18.190965+00:00,001,6.15,123.32,2.394,0.829,125.0
2026-06-01 04:19:23.207082+00:00,001,6.14,123.32,2.43,0.827,125.0
2026-06-01 04:19:28.219739+00:00,001,6.29,128.0,2.394,0.827,125.0
2026-06-01 04:19:33.224091+00:00,001,6.14,123.32,2.429,0.828,125.0
2026-06-01 04:19:38.242024+00:00,001,6.19,124.6,2.431,0.828,125.0
2026-06-01 04:19:43.246662+00:00,001,6.29,128.22,2.427,0.828,125.0
2026-06-01 04:19:48.261747+00:00,001,6.3,128.22,2.39,0.827,125.0
2026-06-01 04:19:53.277293+00:00,001,6.29,128.0,2.429,0.827,125.0
2026-06-01 04:19:58.289893+00:00,001,6.14,123.32,2.433,0.829,125.0
2026-06-01 04:20:03.297887+00:00,001,6.15,123.53,2.4,0.829,125.0
2026-06-01 04:20:08.303001+00:00,001,6.14,123.32,2.393,0.829,125.0
2026-06-01 04:20:13.314869+00:00,001,6.14,123.1,2.428,0.827,125.0
2026-06-01 04:20:18.323498+00:00,001,6.23,126.09,2.392,0.827,125.0
2026-06-01 04:20:23.330333+00:00,001,6.3,127.37,2.395,0.827,125.0
2026-06-01 04:20:28.341029+00:00,001,6.14,123.1,2.393,0.829,125.0
2026-06-01 04:20:33.350089+00:00,001,6.15,123.32,2.39,0.829,125.0
2026-06-01 04:20:38.354689+00:00,001,6.15,123.32,2.394,0.83,125.0
2026-06-01 04:20:43.456640+00:00,001,6.14,123.32,2.392,0.828,125.0
2026-06-01 04:20:48.377219+00:00,001,6.17,128.22,2.425,0.828,125.0
2026-06-01 04:20:53.377938+00:00,001,6.3,128.22,2.445,0.83,125.0
2026-06-01 04:20:58.380178+00:00,001,6.14,123.1,2.39,0.829,125.0
2026-06-01 04:21:03.392795+00:00,001,6.22,125.45,2.395,0.83,125.0
2026-06-01 04:21:08.393656+00:00,001,6.3,128.0,2.428,0.831,125.0
2026-06-01 04:21:13.393810+00:00,001,6.2,125.02,2.43,0.83,125.0
2026-06-01 04:21:18.398926+00:00,001,6.17,123.96,2.394,0.829,125.0
2026-06-01 04:21:23.411198+00:00,001,6.28,127.79,2.393,0.83,125.0
2026-06-01 04:21:28.412290+00:00,001,6.14,123.1,2.427,0.831,125.0
2026-06-01 04:21:33.413389+00:00,001,6.14,123.1,2.41,0.828,125.0
2026-06-01 04:21:38.418832+00:00,001,6.23,125.87,2.427,0.828,125.0
2026-06-01 04:21:43.426083+00:00,001,6.14,123.1,2.394,0.829,125.0
2026-06-01 04:21:48.448930+00:00,001,6.19,124.81,2.432,0.827,125.0
2026-06-01 04:21:53.449654+00:00,001,6.14,123.32,2.393,0.829,125.0
2026-06-01 04:21:58.466282+00:00,001,6.22,125.45,2.394,0.828,125.0
2026-06-01 04:22:03.488737+00:00,001,6.14,123.1,2.389,0.83,125.0
2026-06-01 04:22:08.482299+00:00,001,6.23,125.87,2.394,0.828,125.0
2026-06-01 04:22:13.501313+00:00,001,6.3,128.22,2.393,0.829,125.0
2026-06-01 04:22:18.500960+00:00,001,6.14,123.1,2.393,0.829,125.0
2026-06-01 04:22:23.515749+00:00,001,6.27,127.15,2.391,0.827,125.0
2026-06-01 04:22:28.533748+00:00,001,6.15,123.32,2.385,0.828,125.0
2026-06-01 04:22:33.538032+00:00,001,6.16,123.96,2.394,0.829,125.0
2026-06-01 04:22:38.555952+00:00,001,6.25,126.51,2.391,0.826,125.0
2026-06-01 04:22:43.555205+00:00,001,6.29,127.58,2.436,0.827,125.0
2026-06-01 04:22:48.687489+00:00,001,6.13,122.68,2.393,0.827,125.0
2026-06-01 04:22:53.572153+00:00,001,6.13,122.68,2.422,0.826,125.0
2026-06-01 04:22:58.576736+00:00,001,6.13,122.89,2.388,0.828,125.0
2026-06-01 04:23:03.585810+00:00,001,6.13,122.89,2.424,0.828,125.0
2026-06-01 04:23:08.598612+00:00,001,6.13,122.89,2.391,0.827,125.0
2026-06-01 04:23:13.608127+00:00,001,6.13,122.89,2.416,0.829,125.0
2026-06-01 04:23:18.622072+00:00,001,6.14,123.1,2.39,0.829,125.0
2026-06-01 04:23:23.630485+00:00,001,6.28,127.58,2.387,0.83,125.0
2026-06-01 04:23:28.647525+00:00,001,6.25,126.51,2.425,0.83,125.0
2026-06-01 04:23:33.648654+00:00,001,6.21,125.24,2.424,0.828,125.0
2026-06-01 04:23:38.668207+00:00,001,6.17,124.17,2.424,0.831,125.0
2026-06-01 04:23:43.688006+00:00,001,6.28,127.58,2.39,0.828,125.0
2026-06-01 04:23:48.706633+00:00,001,6.13,122.68,2.419,0.831,125.0
2026-06-01 04:23:53.714753+00:00,001,6.19,124.38,2.408,0.83,125.0
2026-06-01 04:23:58.729960+00:00,001,6.13,122.89,2.387,0.83,125.0
2026-06-01 04:24:03.736709+00:00,001,6.28,127.58,2.406,0.829,125.0
2026-06-01 04:24:08.740213+00:00,001,6.28,127.37,2.387,0.83,125.0
2026-06-01 04:24:13.758247+00:00,001,6.21,125.24,2.39,0.828,125.0
2026-06-01 04:24:18.758171+00:00,001,6.25,126.51,2.387,0.83,125.0
2026-06-01 04:24:23.775958+00:00,001,6.28,127.58,2.39,0.829,125.0
2026-06-01 04:24:28.794174+00:00,001,6.13,122.89,2.387,0.829,125.0
2026-06-01 04:24:33.812559+00:00,001,6.13,122.68,2.421,0.829,125.0
2026-06-01 04:24:38.821861+00:00,001,6.26,126.73,2.423,0.831,125.0
2026-06-01 04:24:43.826254+00:00,001,6.2,125.02,2.39,0.83,125.0
2026-06-01 04:24:48.830765+00:00,001,6.13,122.89,2.425,0.828,125.0
2026-06-01 04:24:53.845843+00:00,001,6.21,125.24,2.388,0.83,125.0
2026-06-01 04:24:58.852151+00:00,001,6.28,127.37,2.423,0.83,125.0
2026-06-01 04:25:03.866695+00:00,001,6.13,122.89,2.423,0.828,125.0
2026-06-01 04:25:08.874459+00:00,001,6.28,127.37,2.423,0.831,125.0
2026-06-01 04:25:13.892626+00:00,001,6.28,127.37,2.386,0.832,125.0
2026-06-01 04:25:18.917463+00:00,001,6.14,123.1,2.426,0.831,125.0
2026-06-01 04:25:23.910991+00:00,001,6.28,127.58,2.425,0.832,125.0
2026-06-01 04:25:28.926084+00:00,001,6.24,126.09,2.423,0.832,125.0
2026-06-01 04:25:33.945058+00:00,001,6.21,125.02,2.389,0.83,125.0
2026-06-01 04:25:38.965136+00:00,001,6.13,122.68,2.422,0.833,125.0
2026-06-01 04:25:43.966321+00:00,001,6.28,127.37,2.388,0.832,125.0
2026-06-01 04:25:48.966510+00:00,001,6.28,127.37,2.388,0.83,125.0
2026-06-01 04:25:53.974512+00:00,001,6.13,122.68,2.421,0.83,125.0
2026-06-01 04:25:58.989988+00:00,001,6.18,124.17,2.384,0.829,125.0
2026-06-01 04:26:03.989908+00:00,001,6.13,122.89,2.424,0.831,125.0
2026-06-01 04:26:09.003950+00:00,001,6.28,127.37,2.425,0.831,125.0
2026-06-01 04:26:14.007680+00:00,001,6.13,122.68,2.387,0.832,125.0
2026-06-01 04:26:19.021536+00:00,001,6.13,122.89,2.423,0.829,125.0
2026-06-01 04:26:24.024612+00:00,001,6.28,127.58,2.43,0.827,125.0
2026-06-01 04:26:29.034149+00:00,001,6.28,127.58,2.387,0.829,125.0
2026-06-01 04:26:34.036302+00:00,001,6.28,127.58,2.391,0.828,125.0
2026-06-01 04:26:39.041081+00:00,001,6.13,122.89,2.421,0.83,125.0
2026-06-01 04:26:44.057069+00:00,001,6.28,127.58,2.388,0.831,125.0
2026-06-01 04:26:49.058377+00:00,001,6.24,126.3,2.423,0.83,125.0
2026-06-01 04:26:54.059389+00:00,001,6.25,126.73,2.387,0.83,125.0
2026-06-01 04:26:59.068371+00:00,001,6.24,126.3,2.424,0.83,125.0
2026-06-01 04:27:04.071889+00:00,001,6.28,127.37,2.394,0.831,125.0
2026-06-01 04:27:09.079836+00:00,001,6.13,122.68,2.397,0.83,125.0
2026-06-01 04:27:14.085332+00:00,001,6.13,122.68,2.391,0.829,125.0
2026-06-01 04:27:19.111449+00:00,001,6.28,127.58,2.425,0.83,125.0
2026-06-01 04:27:24.106814+00:00,001,6.28,127.58,2.39,0.83,125.0
2026-06-01 04:27:29.113528+00:00,001,6.18,124.38,2.388,0.83,125.0
2026-06-01 04:27:34.126624+00:00,001,6.28,127.58,2.388,0.83,125.0
2026-06-01 04:27:39.124312+00:00,001,6.13,122.68,2.427,0.831,125.0
2026-06-01 04:27:44.132827+00:00,001,6.14,123.1,2.387,0.83,125.0
2026-06-01 04:27:49.139564+00:00,001,6.28,127.58,2.389,0.832,125.0
2026-06-01 04:27:54.158238+00:00,001,6.25,126.73,2.421,0.828,125.0
2026-06-01 04:27:59.163389+00:00,001,6.13,122.89,2.433,0.826,125.0
2026-06-01 04:28:04.172476+00:00,001,6.13,122.89,2.403,0.829,125.0
2026-06-01 04:28:09.177252+00:00,001,6.13,122.89,2.426,0.83,125.0
2026-06-01 04:28:14.200912+00:00,001,6.13,122.68,2.391,0.828,125.0
2026-06-01 04:28:19.204471+00:00,001,6.17,124.17,2.386,0.827,125.0
2026-06-01 04:28:24.204286+00:00,001,6.28,127.58,2.391,0.827,125.0
2026-06-01 04:28:29.219462+00:00,001,6.23,125.87,2.426,0.829,125.0
2026-06-01 04:28:34.227269+00:00,001,6.13,122.68,2.388,0.829,125.0
2026-06-01 04:28:39.232846+00:00,001,6.25,126.51,2.424,0.827,125.0
2026-06-01 04:28:44.243514+00:00,001,6.13,122.89,2.39,0.828,125.0
2026-06-01 04:28:49.262302+00:00,001,6.24,126.51,2.425,0.829,125.0
2026-06-01 04:28:54.280905+00:00,001,6.2,125.02,2.389,0.828,125.0
2026-06-01 04:28:59.300398+00:00,001,6.13,122.89,2.417,0.827,125.0
2026-06-01 04:29:04.304822+00:00,001,6.13,122.68,2.423,0.826,125.0
2026-06-01 04:29:09.316335+00:00,001,6.13,122.68,2.424,0.828,125.0
2026-06-01 04:29:14.336894+00:00,001,6.21,125.24,2.388,0.829,125.0
2026-06-01 04:29:19.333620+00:00,001,6.28,127.58,2.434,0.828,125.0
2026-06-01 04:29:24.343122+00:00,001,6.13,122.68,2.425,0.827,125.0
2026-06-01 04:29:29.347651+00:00,001,6.13,122.89,2.387,0.828,125.0
2026-06-01 04:29:34.354173+00:00,001,6.13,122.68,2.423,0.83,125.0
2026-06-01 04:29:39.353272+00:00,001,6.13,122.89,2.424,0.83,125.0
2026-06-01 04:29:44.375106+00:00,001,6.26,122.68,2.387,0.829,125.0
2026-06-01 04:29:49.372253+00:00,001,6.13,122.68,2.39,0.829,125.0
2026-06-01 04:29:54.389340+00:00,001,6.28,127.58,2.423,0.829,125.0
2026-06-01 04:29:59.409644+00:00,001,6.28,127.58,2.39,0.829,125.0
2026-06-01 04:30:04.414869+00:00,001,6.13,122.89,2.424,0.828,125.0
2026-06-01 04:30:09.428143+00:00,001,6.16,123.74,2.389,0.83,125.0
2026-06-01 04:30:14.440523+00:00,001,6.28,127.79,2.426,0.828,125.0
2026-06-01 04:30:19.438325+00:00,001,6.25,126.51,2.423,0.83,125.0
2026-06-01 04:30:24.454432+00:00,001,6.28,127.58,2.424,0.829,125.0
2026-06-01 04:30:29.460214+00:00,001,6.24,126.3,2.426,0.83,125.0
2026-06-01 04:30:34.472639+00:00,001,6.28,127.58,2.423,0.83,125.0
2026-06-01 04:30:39.482715+00:00,001,6.2,125.02,2.42,0.83,125.0
2026-06-01 04:30:44.496102+00:00,001,6.28,127.58,2.425,0.829,125.0
2026-06-01 04:30:49.498243+00:00,001,6.2,125.24,2.425,0.83,125.0
2026-06-01 04:30:54.510420+00:00,001,6.13,122.68,2.385,0.83,125.0
2026-06-01 04:30:59.511740+00:00,001,6.21,122.89,2.388,0.829,125.0
2026-06-01 04:31:04.530338+00:00,001,6.13,122.89,2.388,0.83,125.0
2026-06-01 04:31:09.549074+00:00,001,6.23,126.09,2.424,0.829,125.0
2026-06-01 04:31:14.562949+00:00,001,6.27,127.37,2.423,0.828,125.0
2026-06-01 04:31:19.578104+00:00,001,6.24,126.09,2.426,0.829,125.0
2026-06-01 04:31:24.583081+00:00,001,6.22,125.45,2.388,0.829,125.0
2026-06-01 04:31:29.585749+00:00,001,6.13,122.68,2.391,0.83,125.0
2026-06-01 04:31:34.604998+00:00,001,6.28,127.58,2.431,0.831,125.0
2026-06-01 04:31:39.621591+00:00,001,6.25,126.51,2.429,0.831,125.0
2026-06-01 04:31:44.635775+00:00,001,6.18,124.17,2.423,0.829,125.0
2026-06-01 04:31:49.638687+00:00,001,6.28,127.37,2.426,0.832,125.0
2026-06-01 04:31:54.640026+00:00,001,6.28,127.37,2.426,0.831,125.0
2026-06-01 04:31:59.650658+00:00,001,6.22,125.87,2.428,0.83,125.0
2026-06-01 04:32:04.654448+00:00,001,6.28,127.58,2.389,0.832,125.0
2026-06-01 04:32:09.658604+00:00,001,6.12,122.68,2.427,0.83,125.0
2026-06-01 04:32:14.664398+00:00,001,6.13,122.68,2.386,0.831,125.0
2026-06-01 04:32:19.675731+00:00,001,6.28,127.58,2.425,0.832,125.0
2026-06-01 04:32:24.676710+00:00,001,6.22,125.66,2.389,0.831,125.0
2026-06-01 04:32:29.679052+00:00,001,6.2,125.02,2.388,0.83,125.0
2026-06-01 04:32:34.703378+00:00,001,6.28,127.58,2.387,0.831,125.0
2026-06-01 04:32:39.700870+00:00,001,6.21,125.24,2.388,0.828,125.0
2026-06-01 04:32:44.721083+00:00,001,6.27,127.37,2.425,0.831,125.0
2026-06-01 04:32:49.729773+00:00,001,6.18,124.6,2.394,0.831,125.0
2026-06-01 04:32:54.746484+00:00,001,6.13,122.89,2.389,0.831,125.0
2026-06-01 04:32:59.748519+00:00,001,6.19,125.02,2.389,0.83,125.0
2026-06-01 04:33:04.762524+00:00,001,6.13,122.89,2.393,0.831,125.0
2026-06-01 04:33:09.774178+00:00,001,6.13,123.1,2.428,0.83,125.0
2026-06-01 04:33:14.780259+00:00,001,6.28,127.58,2.43,0.831,125.0
2026-06-01 04:33:19.787592+00:00,001,6.12,122.68,2.422,0.831,125.0
2026-06-01 04:33:24.805962+00:00,001,6.28,127.58,2.388,0.829,125.0
2026-06-01 04:33:29.825223+00:00,001,6.23,126.09,2.426,0.832,125.0
2026-06-01 04:33:34.838765+00:00,001,6.14,123.1,2.39,0.831,125.0
2026-06-01 04:33:39.852031+00:00,001,6.28,127.58,2.395,0.83,125.0
2026-06-01 04:33:44.853120+00:00,001,6.12,122.68,2.39,0.831,125.0
2026-06-01 04:33:49.864370+00:00,001,6.12,122.68,2.429,0.832,125.0
2026-06-01 04:33:54.861297+00:00,001,6.26,126.94,2.424,0.831,125.0
2026-06-01 04:33:59.861500+00:00,001,6.13,122.68,2.39,0.83,125.0
2026-06-01 04:34:04.881741+00:00,001,6.14,123.1,2.424,0.831,125.0
2026-06-01 04:34:09.883814+00:00,001,6.13,122.89,2.387,0.83,125.0
2026-06-01 04:34:14.887425+00:00,001,6.12,122.68,2.388,0.83,125.0
2026-06-01 04:34:19.906219+00:00,001,6.13,122.68,2.389,0.828,125.0
2026-06-01 04:34:24.915754+00:00,001,6.13,122.68,2.424,0.83,125.0
2026-06-01 04:34:29.921040+00:00,001,6.28,127.37,2.402,0.83,125.0
2026-06-01 04:34:34.926756+00:00,001,6.12,122.68,2.426,0.83,125.0
2026-06-01 04:34:39.927939+00:00,001,6.13,122.68,2.422,0.83,125.0
2026-06-01 04:34:44.940674+00:00,001,6.18,124.38,2.391,0.83,125.0
2026-06-01 04:34:49.930485+00:00,001,6.12,122.68,2.425,0.83,125.0
2026-06-01 04:34:54.936573+00:00,001,6.15,123.53,2.425,0.832,125.0
2026-06-01 04:34:59.949844+00:00,001,6.18,124.38,2.426,0.831,125.0
2026-06-01 04:35:04.954394+00:00,001,6.15,123.53,2.391,0.829,125.0
2026-06-01 04:35:09.956261+00:00,001,6.27,127.37,2.436,0.829,125.0
2026-06-01 04:35:14.973272+00:00,001,6.28,127.58,2.432,0.83,125.0
2026-06-01 04:35:19.983385+00:00,001,6.28,127.58,2.423,0.831,125.0
2026-06-01 04:35:24.997548+00:00,001,6.13,122.89,2.425,0.829,125.0
2026-06-01 04:35:29.999641+00:00,001,6.2,125.24,2.424,0.829,125.0
2026-06-01 04:35:35.015762+00:00,001,6.16,123.96,2.388,0.828,125.0
2026-06-01 04:35:40.021365+00:00,001,6.12,122.68,2.449,0.83,125.0
2026-06-01 04:35:45.042413+00:00,001,6.27,127.15,2.426,0.83,125.0
2026-06-01 04:35:50.046358+00:00,001,6.27,127.37,2.391,0.829,125.0
2026-06-01 04:35:55.114180+00:00,001,6.14,123.32,2.388,0.83,125.0
2026-06-01 04:36:00.074068+00:00,001,6.13,122.89,2.426,0.829,125.0
2026-06-01 04:36:05.084266+00:00,001,6.26,127.15,2.391,0.831,125.0
2026-06-01 04:36:10.106792+00:00,001,6.13,122.89,2.423,0.828,125.0
2026-06-01 04:36:15.103040+00:00,001,6.17,124.17,2.392,0.829,125.0
2026-06-01 04:36:20.103617+00:00,001,6.12,122.68,2.44,0.829,125.0
2026-06-01 04:36:25.118775+00:00,001,6.27,127.58,2.441,0.83,125.0
2026-06-01 04:36:30.135990+00:00,001,6.18,124.38,2.428,0.827,125.0
2026-06-01 04:36:35.149591+00:00,001,6.13,122.89,2.395,0.826,125.0
2026-06-01 04:36:40.155724+00:00,001,6.12,122.47,2.423,0.826,125.0
2026-06-01 04:36:45.159398+00:00,001,6.26,126.73,2.386,0.828,125.0
2026-06-01 04:36:50.177669+00:00,001,6.22,125.66,2.385,0.827,125.0
2026-06-01 04:36:55.191329+00:00,001,6.26,126.94,2.386,0.827,125.0
2026-06-01 04:37:00.200274+00:00,001,6.26,127.15,2.423,0.827,125.0
2026-06-01 04:37:05.217414+00:00,001,6.15,123.53,2.387,0.824,125.0
2026-06-01 04:37:10.221980+00:00,001,6.26,127.15,2.42,0.826,125.0
2026-06-01 04:37:15.230368+00:00,001,6.14,123.1,2.386,0.825,125.0
2026-06-01 04:37:20.242285+00:00,001,6.12,122.47,2.383,0.825,125.0
2026-06-01 04:37:25.260199+00:00,001,6.26,127.15,2.387,0.824,125.0
2026-06-01 04:37:30.264132+00:00,001,6.26,127.15,2.423,0.826,125.0
2026-06-01 04:37:35.271656+00:00,001,6.2,125.24,2.432,0.825,125.0
2026-06-01 04:37:40.280142+00:00,001,6.11,122.25,2.395,0.825,125.0
2026-06-01 04:37:45.308622+00:00,001,6.11,122.25,2.422,0.825,125.0
2026-06-01 04:37:50.307107+00:00,001,6.17,124.17,2.387,0.825,125.0
2026-06-01 04:37:55.321053+00:00,001,6.22,125.87,2.382,0.824,125.0
2026-06-01 04:38:00.338996+00:00,001,6.32,128.86,2.384,0.826,125.0
2026-06-01 04:38:05.355991+00:00,001,6.14,123.53,2.387,0.825,125.0
2026-06-01 04:38:10.377515+00:00,001,6.11,122.68,2.421,0.824,125.0
2026-06-01 04:38:15.377576+00:00,001,6.11,122.47,2.388,0.825,125.0
2026-06-01 04:38:20.412178+00:00,001,6.26,127.37,2.42,0.825,125.0
2026-06-01 04:38:25.402450+00:00,001,6.26,127.15,2.386,0.825,125.0
2026-06-01 04:38:30.419134+00:00,001,6.2,125.24,2.386,0.826,125.0
2026-06-01 04:38:35.426338+00:00,001,6.12,122.68,2.441,0.828,125.0
2026-06-01 04:38:40.432157+00:00,001,6.3,128.43,2.385,0.825,125.0
2026-06-01 04:38:45.443360+00:00,001,6.12,122.47,2.384,0.825,125.0
2026-06-01 04:38:50.464589+00:00,001,6.19,124.81,2.385,0.825,125.0
2026-06-01 04:38:55.466641+00:00,001,6.26,126.94,2.42,0.827,125.0
2026-06-01 04:39:00.480351+00:00,001,6.18,124.6,2.419,0.827,125.0
2026-06-01 04:39:05.483812+00:00,001,6.12,122.68,2.438,0.826,125.0
2026-06-01 04:39:10.496118+00:00,001,6.11,122.47,2.39,0.826,125.0
2026-06-01 04:39:15.511479+00:00,001,6.2,125.02,2.389,0.825,125.0
2026-06-01 04:39:20.510806+00:00,001,6.22,125.87,2.451,0.826,125.0
2026-06-01 04:39:25.528999+00:00,001,6.16,123.96,2.386,0.825,125.0
2026-06-01 04:39:30.539521+00:00,001,6.19,125.02,2.385,0.825,125.0
2026-06-01 04:39:35.537977+00:00,001,6.16,123.96,2.384,0.825,125.0
2026-06-01 04:39:40.540479+00:00,001,6.16,123.96,2.385,0.824,125.0
2026-06-01 04:39:45.556860+00:00,001,6.27,127.37,2.421,0.825,125.0
2026-06-01 04:39:50.552671+00:00,001,6.11,122.47,2.423,0.825,125.0
2026-06-01 04:39:55.567809+00:00,001,6.14,123.32,2.383,0.824,125.0
2026-06-01 04:40:00.573913+00:00,001,6.18,124.6,2.402,0.825,125.0
2026-06-01 04:40:05.582168+00:00,001,6.27,127.37,2.42,0.827,125.0
2026-06-01 04:40:10.596744+00:00,001,6.11,122.47,2.386,0.826,125.0
2026-06-01 04:40:15.600472+00:00,001,6.15,123.74,2.42,0.825,125.0
2026-06-01 04:40:20.608951+00:00,001,6.22,125.87,2.421,0.824,125.0
2026-06-01 04:40:25.609961+00:00,001,6.17,124.38,2.415,0.826,125.0
2026-06-01 04:40:30.614243+00:00,001,6.15,123.74,2.395,0.823,125.0
2026-06-01 04:40:35.613724+00:00,001,6.16,123.74,2.418,0.825,125.0
2026-06-01 04:40:40.622504+00:00,001,6.15,123.74,2.392,0.823,125.0
2026-06-01 04:40:45.631855+00:00,001,6.15,123.53,2.411,0.823,125.0
2026-06-01 04:40:50.648784+00:00,001,6.15,123.53,2.409,0.823,125.0
2026-06-01 04:40:55.653214+00:00,001,6.24,126.3,2.392,0.825,125.0
2026-06-01 04:41:00.678849+00:00,001,6.15,123.53,2.39,0.825,125.0
2026-06-01 04:41:05.683195+00:00,001,6.14,123.32,2.39,0.823,125.0
2026-06-01 04:41:10.691934+00:00,001,6.15,123.53,2.39,0.823,125.0
2026-06-01 04:41:15.706198+00:00,001,6.15,123.53,2.389,0.824,125.0
2026-06-01 04:41:20.708468+00:00,001,6.14,123.32,2.422,0.823,125.0
2026-06-01 04:41:25.721530+00:00,001,6.15,123.53,2.425,0.824,125.0
2026-06-01 04:41:30.736997+00:00,001,6.17,124.17,2.423,0.827,125.0
2026-06-01 04:41:35.769428+00:00,001,6.2,125.02,2.389,0.824,125.0
2026-06-01 04:41:40.758474+00:00,001,6.17,124.17,2.415,0.823,125.0
2026-06-01 04:41:45.782004+00:00,001,6.15,123.32,2.39,0.822,125.0
2026-06-01 04:41:50.794390+00:00,001,6.3,128.22,2.387,0.824,125.0
2026-06-01 04:41:55.798608+00:00,001,6.15,123.53,2.392,0.823,125.0
2026-06-01 04:42:00.811310+00:00,001,6.23,126.09,2.388,0.824,125.0
2026-06-01 04:42:05.806941+00:00,001,6.18,124.81,2.438,0.825,125.0
2026-06-01 04:42:10.820260+00:00,001,6.15,123.74,2.429,0.824,125.0
2026-06-01 04:42:15.823759+00:00,001,6.15,123.53,2.393,0.825,125.0
2026-06-01 04:42:20.828738+00:00,001,6.15,123.53,2.392,0.823,125.0
2026-06-01 04:42:25.836448+00:00,001,6.15,123.53,2.39,0.824,125.0
2026-06-01 04:42:30.842193+00:00,001,6.28,127.79,2.388,0.825,125.0
2026-06-01 04:42:35.861032+00:00,001,6.34,129.5,2.415,0.825,125.0
2026-06-01 04:42:40.869781+00:00,001,6.22,125.87,2.427,0.824,125.0
2026-06-01 04:42:45.873310+00:00,001,6.21,125.66,2.413,0.824,125.0
2026-06-01 04:42:50.886497+00:00,001,6.16,123.96,2.43,0.824,125.0
2026-06-01 04:42:55.905646+00:00,001,6.15,123.74,2.392,0.825,125.0
2026-06-01 04:43:00.916291+00:00,001,6.17,123.96,2.427,0.825,125.0
2026-06-01 04:43:05.933734+00:00,001,6.24,126.3,2.39,0.824,125.0
2026-06-01 04:43:10.945941+00:00,001,6.15,123.53,2.426,0.823,125.0
2026-06-01 04:43:15.965076+00:00,001,6.15,123.74,2.425,0.824,125.0
2026-06-01 04:43:20.992543+00:00,001,6.19,124.81,2.443,0.824,125.0
2026-06-01 04:43:25.979380+00:00,001,6.26,126.94,2.388,0.823,125.0
2026-06-01 04:43:30.993124+00:00,001,6.35,129.92,2.424,0.823,125.0
2026-06-01 04:43:35.996959+00:00,001,6.18,124.17,2.386,0.819,125.0
2026-06-01 04:43:41.011877+00:00,001,6.15,123.32,2.39,0.82,125.0
2026-06-01 04:43:46.017206+00:00,001,6.3,128.43,2.426,0.822,125.0
